,week,state,state_name,disease,cases,incidence_per_capita,LastDayWeek,MonthMax,Year,MonthName,t_avg,tavg_anomaly
909,197001,OK,oklahoma,MUMPS,42,1.6,1970-01-03,1,1970,January,45.2408,0.287
910,197001,OK,oklahoma,RUBELLA,19,0.73,1970-01-03,1,1970,January,45.2408,0.287
911,197001,OR,oregon,HEPATITIS A,10,0.46,1970-01-03,1,1970,January,39.0236,0.3
912,197001,OR,oregon,MUMPS,24,1.12,1970-01-03,1,1970,January,39.0236,0.3
913,197001,OR,oregon,RUBELLA,14,0.65,1970-01-03,1,1970,January,39.0236,0.3
914,197001,PA,pennsylvania,HEPATITIS A,76,0.64,1970-01-03,1,1970,January,32.8928,0.218
915,197001,PA,pennsylvania,MEASLES,5,0.04,1970-01-03,1,1970,January,32.8928,0.218
916,197001,PA,pennsylvania,MUMPS,71,0.6,1970-01-03,1,1970,January,32.8928,0.218
917,197001,PA,pennsylvania,RUBELLA,13,0.11,1970-01-03,1,1970,January,32.8928,0.218
918,197001,RI,rhode island,HEPATITIS A,11,1.14,1970-01-03,1,1970,January,33.899,0.203
919,197001,RI,rhode island,MUMPS,64,6.65,1970-01-03,1,1970,January,33.899,0.203
920,197001,RI,rhode island,RUBELLA,1,0.1,1970-01-03,1,1970,January,33.899,0.203
921,197001,SC,south carolina,HEPATITIS A,19,0.71,1970-01-03,1,1970,January,54.5414,0.197
922,197001,SC,south carolina,MEASLES,2,0.08,1970-01-03,1,1970,January,54.5414,0.197
923,197001,SC,south carolina,MUMPS,12,0.45,1970-01-03,1,1970,January,54.5414,0.197
924,197001,SC,south carolina,RUBELLA,2,0.08,1970-01-03,1,1970,January,54.5414,0.197
925,197001,SD,south dakota,HEPATITIS A,1,0.15,1970-01-03,1,1970,January,26.0204,0.301
926,197001,TN,tennessee,HEPATITIS A,17,0.42,1970-01-03,1,1970,January,46.3802,0.269
927,197001,TN,tennessee,MEASLES,3,0.07,1970-01-03,1,1970,January,46.3802,0.269
928,197001,TN,tennessee,MUMPS,109,2.72,1970-01-03,1,1970,January,46.3802,0.269
929,197001,TN,tennessee,RUBELLA,17,0.42,1970-01-03,1,1970,January,46.3802,0.269
930,197001,TX,texas,HEPATITIS A,33,0.29,1970-01-03,1,1970,January,52.4786,0.238
931,197001,TX,texas,MEASLES,134,1.16,1970-01-03,1,1970,January,52.4786,0.238
932,197001,TX,texas,MUMPS,143,1.24,1970-01-03,1,1970,January,52.4786,0.238
933,197001,TX,texas,RUBELLA,46,0.4,1970-01-03,1,1970,January,52.4786,0.238
934,197001,UT,utah,HEPATITIS A,6,0.54,1970-01-03,1,1970,January,35.5298,0.205
935,197001,VA,virginia,HEPATITIS A,14,0.29,1970-01-03,1,1970,January,42.5174,0.22
936,197001,VA,virginia,MEASLES,33,0.69,1970-01-03,1,1970,January,42.5174,0.22
937,197001,VA,virginia,MUMPS,22,0.46,1970-01-03,1,1970,January,42.5174,0.22
938,197001,VA,virginia,RUBELLA,11,0.23,1970-01-03,1,1970,January,42.5174,0.22
939,197001,VT,vermont,HEPATITIS A,1,0.22,1970-01-03,1,1970,January,27.2066,0.276
940,197001,VT,vermont,MUMPS,2,0.44,1970-01-03,1,1970,January,27.2066,0.276
941,197001,VT,vermont,RUBELLA,5,1.1,1970-01-03,1,1970,January,27.2066,0.276
942,197001,WA,washington,HEPATITIS A,21,0.61,1970-01-03,1,1970,January,38.5754,0.18
943,197001,WA,washington,MUMPS,81,2.35,1970-01-03,1,1970,January,38.5754,0.18
944,197001,WA,washington,RUBELLA,26,0.75,1970-01-03,1,1970,January,38.5754,0.18
945,197001,WI,wisconsin,HEPATITIS A,5,0.11,1970-01-03,1,1970,January,26.2004,0.317
946,197001,WI,wisconsin,MEASLES,1,0.02,1970-01-03,1,1970,January,26.2004,0.317
947,197001,WI,wisconsin,MUMPS,164,3.68,1970-01-03,1,1970,January,26.2004,0.317
948,197001,WI,wisconsin,RUBELLA,29,0.65,1970-01-03,1,1970,January,26.2004,0.317
949,197001,WV,west virginia,HEPATITIS A,5,0.28,1970-01-03,1,1970,January,38.7518,0.208
950,197001,WV,west virginia,MEASLES,3,0.17,1970-01-03,1,1970,January,38.7518,0.208
951,197001,WV,west virginia,MUMPS,98,5.53,1970-01-03,1,1970,January,38.7518,0.208
952,197001,WV,west virginia,RUBELLA,39,2.2,1970-01-03,1,1970,January,38.7518,0.208
953,197001,WY,wyoming,HEPATITIS A,1,0.29,1970-01-03,1,1970,January,26.7008,0.183
954,197001,WY,wyoming,RUBELLA,6,1.76,1970-01-03,1,1970,January,26.7008,0.183
955,197002,AL,alabama,HEPATITIS A,7,0.2,1970-01-10,1,1970,January,64.6592,0.164
956,197002,AL,alabama,MUMPS,10,0.29,1970-01-10,1,1970,January,64.6592,0.164
957,197002,AL,alabama,RUBELLA,3,0.09,1970-01-10,1,1970,January,64.6592,0.164
958,197002,AR,arkansas,HEPATITIS A,1,0.05,1970-01-10,1,1970,January,59.5598,0.243
959,197002,AZ,arizona,HEPATITIS A,12,0.63,1970-01-10,1,1970,January,57.2288,0.185
960,197002,AZ,arizona,MEASLES,22,1.16,1970-01-10,1,1970,January,57.2288,0.185
961,197002,AZ,arizona,RUBELLA,11,0.58,1970-01-10,1,1970,January,57.2288,0.185
962,197002,CA,california,HEPATITIS A,199,0.98,1970-01-10,1,1970,January,57.9236,0.197
963,197002,CA,california,MEASLES,23,0.11,1970-01-10,1,1970,January,57.9236,0.197
964,197002,CA,california,MUMPS,120,0.59,1970-01-10,1,1970,January,57.9236,0.197
965,197002,CA,california,RUBELLA,31,0.15,1970-01-10,1,1970,January,57.9236,0.197
966,197002,CT,connecticut,HEPATITIS A,28,0.91,1970-01-10,1,1970,January,54.347,0.255
967,197002,CT,connecticut,MEASLES,5,0.16,1970-01-10,1,1970,January,54.347,0.255
968,197002,CT,connecticut,MUMPS,125,4.08,1970-01-10,1,1970,January,54.347,0.255
969,197002,CT,connecticut,RUBELLA,11,0.36,1970-01-10,1,1970,January,54.347,0.255
970,197002,DC,district of columbia,HEPATITIS A,1,0.13,1970-01-10,1,1970,January,58.6994,0.178
971,197002,DC,district of columbia,MEASLES,50,6.67,1970-01-10,1,1970,January,58.6994,0.178
972,197002,DC,district of columbia,MUMPS,8,1.07,1970-01-10,1,1970,January,58.6994,0.178
973,197002,DC,district of columbia,RUBELLA,1,0.13,1970-01-10,1,1970,January,58.6994,0.178
974,197002,DE,delaware,HEPATITIS A,1,0.18,1970-01-10,1,1970,January,58.8848,0.208
975,197002,DE,delaware,MEASLES,10,1.77,1970-01-10,1,1970,January,58.8848,0.208
976,197002,DE,delaware,MUMPS,12,2.12,1970-01-10,1,1970,January,58.8848,0.208
977,197002,FL,florida,HEPATITIS A,41,0.57,1970-01-10,1,1970,January,74.8652,0.191
978,197002,FL,florida,MEASLES,5,0.07,1970-01-10,1,1970,January,74.8652,0.191
979,197002,FL,florida,MUMPS,63,0.88,1970-01-10,1,1970,January,74.8652,0.191
980,197002,FL,florida,RUBELLA,20,0.28,1970-01-10,1,1970,January,74.8652,0.191
981,197002,GA,georgia,HEPATITIS A,30,0.64,1970-01-10,1,1970,January,66.9956,0.182
982,197002,HI,hawaii,HEPATITIS A,2,0.25,1970-01-10,1,1970,January,74.6852,0.237
983,197002,IA,iowa,HEPATITIS A,5,0.18,1970-01-10,1,1970,January,51.2006,0.158
984,197002,IA,iowa,MUMPS,104,3.65,1970-01-10,1,1970,January,51.2006,0.158
985,197002,IA,iowa,RUBELLA,50,1.75,1970-01-10,1,1970,January,51.2006,0.158
986,197002,ID,idaho,HEPATITIS A,2,0.27,1970-01-10,1,1970,January,39.2702,0.248
987,197002,ID,idaho,MUMPS,31,4.2,1970-01-10,1,1970,January,39.2702,0.248
988,197002,IL,illinois,HEPATITIS A,10,0.09,1970-01-10,1,1970,January,55.2758,0.188
989,197002,IL,illinois,MEASLES,183,1.63,1970-01-10,1,1970,January,55.2758,0.188
990,197002,IL,illinois,MUMPS,50,0.45,1970-01-10,1,1970,January,55.2758,0.188
991,197002,IL,illinois,RUBELLA,24,0.21,1970-01-10,1,1970,January,55.2758,0.188
992,197002,IN,indiana,HEPATITIS A,7,0.13,1970-01-10,1,1970,January,55.7006,0.165
993,197002,IN,indiana,MUMPS,65,1.24,1970-01-10,1,1970,January,55.7006,0.165
994,197002,IN,indiana,RUBELLA,42,0.8,1970-01-10,1,1970,January,55.7006,0.165
995,197002,KS,kansas,HEPATITIS A,6,0.27,1970-01-10,1,1970,January,52.5776,0.154
996,197002,KS,kansas,MEASLES,1,0.04,1970-01-10,1,1970,January,52.5776,0.154
997,197002,KY,kentucky,HEPATITIS A,24,0.73,1970-01-10,1,1970,January,58.3286,0.175
998,197002,KY,kentucky,MEASLES,20,0.61,1970-01-10,1,1970,January,58.3286,0.175
999,197002,KY,kentucky,MUMPS,79,2.4,1970-01-10,1,1970,January,58.3286,0.175
1000,197002,KY,kentucky,RUBELLA,25,0.76,1970-01-10,1,1970,January,58.3286,0.175
1001,197002,LA,louisiana,HEPATITIS A,10,0.27,1970-01-10,1,1970,January,65.6384,0.266
1002,197002,LA,louisiana,MEASLES,2,0.05,1970-01-10,1,1970,January,65.6384,0.266
1003,197002,MA,massachusetts,HEPATITIS A,65,1.13,1970-01-10,1,1970,January,51.6992,0.267
1004,197002,MA,massachusetts,MEASLES,15,0.26,1970-01-10,1,1970,January,51.6992,0.267
1005,197002,MA,massachusetts,MUMPS,112,1.95,1970-01-10,1,1970,January,51.6992,0.267
1006,197002,MA,massachusetts,RUBELLA,17,0.3,1970-01-10,1,1970,January,51.6992,0.267
1007,197002,MD,maryland,HEPATITIS A,14,0.35,1970-01-10,1,1970,January,59.207,0.165
1008,197002,MD,maryland,MEASLES,5,0.12,1970-01-10,1,1970,January,59.207,0.165
1009,197002,MD,maryland,MUMPS,18,0.45,1970-01-10,1,1970,January,59.207,0.165
1010,197002,MD,maryland,RUBELLA,11,0.27,1970-01-10,1,1970,January,59.207,0.165
1011,197002,ME,maine,HEPATITIS A,14,1.38,1970-01-10,1,1970,January,47.6366,0.255
1012,197002,ME,maine,MUMPS,65,6.4,1970-01-10,1,1970,January,47.6366,0.255
1013,197002,ME,maine,RUBELLA,3,0.3,1970-01-10,1,1970,January,47.6366,0.255
1014,197002,MI,michigan,HEPATITIS A,103,1.15,1970-01-10,1,1970,January,50.8874,0.147
1015,197002,MI,michigan,MEASLES,7,0.08,1970-01-10,1,1970,January,50.8874,0.147
1016,197002,MI,michigan,MUMPS,159,1.77,1970-01-10,1,1970,January,50.8874,0.147
1017,197002,MI,michigan,RUBELLA,39,0.43,1970-01-10,1,1970,January,50.8874,0.147
1018,197002,MN,minnesota,HEPATITIS A,4,0.1,1970-01-10,1,1970,January,45.905,0.099
1019,197002,MN,minnesota,RUBELLA,5,0.13,1970-01-10,1,1970,January,45.905,0.099
1020,197002,MO,missouri,HEPATITIS A,13,0.28,1970-01-10,1,1970,January,55.616,0.165
1021,197002,MO,missouri,MEASLES,1,0.02,1970-01-10,1,1970,January,55.616,0.165
1022,197002,MO,missouri,MUMPS,1,0.02,1970-01-10,1,1970,January,55.616,0.165
1023,197002,MO,missouri,RUBELLA,1,0.02,1970-01-10,1,1970,January,55.616,0.165
1024,197002,MS,mississippi,HEPATITIS A,2,0.09,1970-01-10,1,1970,January,63.6674,0.195
1025,197002,MS,mississippi,MUMPS,1,0.04,1970-01-10,1,1970,January,63.6674,0.195
1026,197002,MT,montana,HEPATITIS A,1,0.14,1970-01-10,1,1970,January,40.1684,0.158
1027,197002,MT,montana,MEASLES,2,0.28,1970-01-10,1,1970,January,40.1684,0.158
1028,197002,MT,montana,MUMPS,21,2.95,1970-01-10,1,1970,January,40.1684,0.158
1029,197002,MT,montana,RUBELLA,3,0.42,1970-01-10,1,1970,January,40.1684,0.158
1030,197002,NC,north carolina,HEPATITIS A,13,0.25,1970-01-10,1,1970,January,61.9736,0.253
1031,197002,NC,north carolina,MEASLES,8,0.15,1970-01-10,1,1970,January,61.9736,0.253
1032,197002,ND,north dakota,HEPATITIS A,1,0.16,1970-01-10,1,1970,January,42.8702,0.173
1033,197002,ND,north dakota,MUMPS,22,3.51,1970-01-10,1,1970,January,42.8702,0.173
1034,197002,ND,north dakota,RUBELLA,2,0.32,1970-01-10,1,1970,January,42.8702,0.173
1035,197002,NE,nebraska,HEPATITIS A,3,0.2,1970-01-10,1,1970,January,47.2802,0.144
1036,197002,NE,nebraska,MEASLES,68,4.52,1970-01-10,1,1970,January,47.2802,0.144
1037,197002,NE,nebraska,MUMPS,24,1.6,1970-01-10,1,1970,January,47.2802,0.144
1038,197002,NE,nebraska,RUBELLA,17,1.13,1970-01-10,1,1970,January,47.2802,0.144
1039,197002,NH,new hampshire,HEPATITIS A,9,1.18,1970-01-10,1,1970,January,48.902,0.284
1040,197002,NH,new hampshire,MUMPS,35,4.59,1970-01-10,1,1970,January,48.902,0.284
1041,197002,NH,new hampshire,RUBELLA,9,1.18,1970-01-10,1,1970,January,48.902,0.284
1042,197002,NJ,new jersey,HEPATITIS A,36,0.49,1970-01-10,1,1970,January,56.327,0.17
1043,197002,NJ,new jersey,MEASLES,99,1.36,1970-01-10,1,1970,January,56.327,0.17
1044,197002,NJ,new jersey,MUMPS,124,1.7,1970-01-10,1,1970,January,56.327,0.17
1045,197002,NJ,new jersey,RUBELLA,12,0.16,1970-01-10,1,1970,January,56.327,0.17
1046,197002,NM,new mexico,HEPATITIS A,3,0.28,1970-01-10,1,1970,January,49.7678,0.145
1047,197002,NM,new mexico,MEASLES,11,1.04,1970-01-10,1,1970,January,49.7678,0.145
1048,197002,NM,new mexico,MUMPS,23,2.18,1970-01-10,1,1970,January,49.7678,0.145
1049,197002,NM,new mexico,RUBELLA,1,0.09,1970-01-10,1,1970,January,49.7678,0.145
1050,197002,NV,nevada,HEPATITIS A,2,0.38,1970-01-10,1,1970,January,47.1722,0.276
1051,197002,NY,new york,HEPATITIS A,127,0.69,1970-01-10,1,1970,January,51.719,0.14
1052,197002,NY,new york,MEASLES,22,0.12,1970-01-10,1,1970,January,51.719,0.14
1053,197002,NY,new york,RUBELLA,21,0.11,1970-01-10,1,1970,January,51.719,0.14
1054,197002,OH,ohio,HEPATITIS A,40,0.37,1970-01-10,1,1970,January,55.7384,0.129
1055,197002,OH,ohio,MEASLES,117,1.09,1970-01-10,1,1970,January,55.7384,0.129
1056,197002,OH,ohio,MUMPS,59,0.55,1970-01-10,1,1970,January,55.7384,0.129
1057,197002,OH,ohio,RUBELLA,16,0.15,1970-01-10,1,1970,January,55.7384,0.129
1058,197002,OK,oklahoma,HEPATITIS A,9,0.34,1970-01-10,1,1970,January,58.3772,0.152
1059,197002,OK,oklahoma,MUMPS,66,2.52,1970-01-10,1,1970,January,58.3772,0.152
1060,197002,OK,oklahoma,RUBELLA,25,0.95,1970-01-10,1,1970,January,58.3772,0.152
1061,197002,OR,oregon,HEPATITIS A,12,0.56,1970-01-10,1,1970,January,45.464,0.176
1062,197002,OR,oregon,MUMPS,24,1.12,1970-01-10,1,1970,January,45.464,0.176
1063,197002,OR,oregon,RUBELLA,21,0.98,1970-01-10,1,1970,January,45.464,0.176
1064,197002,PA,pennsylvania,HEPATITIS A,74,0.62,1970-01-10,1,1970,January,54.1886,0.156
1065,197002,PA,pennsylvania,MEASLES,55,0.46,1970-01-10,1,1970,January,54.1886,0.156
1066,197002,PA,pennsylvania,MUMPS,55,0.46,1970-01-10,1,1970,January,54.1886,0.156
1067,197002,PA,pennsylvania,RUBELLA,25,0.21,1970-01-10,1,1970,January,54.1886,0.156
1068,197002,RI,rhode island,HEPATITIS A,19,1.97,1970-01-10,1,1970,January,54.2588,0.27
1069,197002,RI,rhode island,MEASLES,1,0.1,1970-01-10,1,1970,January,54.2588,0.27
1070,197002,RI,rhode island,MUMPS,29,3.01,1970-01-10,1,1970,January,54.2588,0.27
1071,197002,RI,rhode island,RUBELLA,1,0.1,1970-01-10,1,1970,January,54.2588,0.27
1072,197002,SC,south carolina,HEPATITIS A,7,0.26,1970-01-10,1,1970,January,65.7554,0.178
1073,197002,SC,south carolina,MEASLES,2,0.08,1970-01-10,1,1970,January,65.7554,0.178
1074,197002,SC,south carolina,MUMPS,17,0.64,1970-01-10,1,1970,January,65.7554,0.178
1075,197002,SC,south carolina,RUBELLA,2,0.08,1970-01-10,1,1970,January,65.7554,0.178
1076,197002,TN,tennessee,HEPATITIS A,18,0.45,1970-01-10,1,1970,January,59.4752,0.192
1077,197002,TN,tennessee,MUMPS,87,2.17,1970-01-10,1,1970,January,59.4752,0.192
1078,197002,TN,tennessee,RUBELLA,16,0.4,1970-01-10,1,1970,January,59.4752,0.192
1079,197002,TX,texas,HEPATITIS A,38,0.33,1970-01-10,1,1970,January,62.528,0.174
1080,197002,TX,texas,MEASLES,142,1.23,1970-01-10,1,1970,January,62.528,0.174
1081,197002,TX,texas,MUMPS,118,1.03,1970-01-10,1,1970,January,62.528,0.174
1082,197002,TX,texas,RUBELLA,77,0.67,1970-01-10,1,1970,January,62.528,0.174
1083,197002,UT,utah,HEPATITIS A,8,0.73,1970-01-10,1,1970,January,44.051,0.25
1084,197002,UT,utah,MUMPS,15,1.36,1970-01-10,1,1970,January,44.051,0.25
1085,197002,UT,utah,RUBELLA,5,0.45,1970-01-10,1,1970,January,44.051,0.25
1086,197002,VA,virginia,HEPATITIS A,15,0.32,1970-01-10,1,1970,January,59.108,0.263
1087,197002,VA,virginia,MEASLES,40,0.84,1970-01-10,1,1970,January,59.108,0.263
1088,197002,VA,virginia,MUMPS,30,0.63,1970-01-10,1,1970,January,59.108,0.263
1089,197002,VA,virginia,RUBELLA,8,0.17,1970-01-10,1,1970,January,59.108,0.263
1090,197002,VT,vermont,HEPATITIS A,1,0.22,1970-01-10,1,1970,January,48.8804,0.213
1091,197002,VT,vermont,MUMPS,29,6.38,1970-01-10,1,1970,January,48.8804,0.213
1092,197002,WA,washington,HEPATITIS A,15,0.44,1970-01-10,1,1970,January,44.6072,0.18
1093,197002,WA,washington,MUMPS,147,4.26,1970-01-10,1,1970,January,44.6072,0.18
1094,197002,WA,washington,RUBELLA,66,1.91,1970-01-10,1,1970,January,44.6072,0.18
1095,197002,WI,wisconsin,HEPATITIS A,2,0.04,1970-01-10,1,1970,January,49.6112,0.168
1096,197002,WI,wisconsin,MEASLES,20,0.45,1970-01-10,1,1970,January,49.6112,0.168
1097,197002,WI,wisconsin,MUMPS,306,6.86,1970-01-10,1,1970,January,49.6112,0.168
1098,197002,WI,wisconsin,RUBELLA,50,1.12,1970-01-10,1,1970,January,49.6112,0.168
1099,197002,WV,west virginia,HEPATITIS A,5,0.28,1970-01-10,1,1970,January,56.2802,0.178
1100,197002,WV,west virginia,MEASLES,9,0.51,1970-01-10,1,1970,January,56.2802,0.178
1101,197002,WV,west virginia,MUMPS,86,4.86,1970-01-10,1,1970,January,56.2802,0.178
1102,197002,WV,west virginia,RUBELLA,33,1.86,1970-01-10,1,1970,January,56.2802,0.178
1103,197101,AL,alabama,HEPATITIS A,6,0.17,1971-01-02,1,1971,January,46.4918,0.231
1104,197101,AL,alabama,MEASLES,83,2.35,1971-01-02,1,1971,January,46.4918,0.231
1105,197101,AL,alabama,MUMPS,29,0.82,1971-01-02,1,1971,January,46.4918,0.231
1106,197101,AL,alabama,RUBELLA,1,0.03,1971-01-02,1,1971,January,46.4918,0.231
1107,197101,AR,arkansas,HEPATITIS A,3,0.15,1971-01-02,1,1971,January,42.5696,0.2
1108,197101,AR,arkansas,MEASLES,2,0.1,1971-01-02,1,1971,January,42.5696,0.2
1109,197101,AZ,arizona,HEPATITIS A,17,0.85,1971-01-02,1,1971,January,44.393,0.187
1110,197101,AZ,arizona,MEASLES,2,0.1,1971-01-02,1,1971,January,44.393,0.187
1111,197101,AZ,arizona,MUMPS,40,1.99,1971-01-02,1,1971,January,44.393,0.187
1112,197101,AZ,arizona,RUBELLA,5,0.25,1971-01-02,1,1971,January,44.393,0.187
1113,197101,CA,california,HEPATITIS A,159,0.77,1971-01-02,1,1971,January,45.7538,0.18
1114,197101,CA,california,MEASLES,16,0.08,1971-01-02,1,1971,January,45.7538,0.18
1115,197101,CA,california,MUMPS,111,0.54,1971-01-02,1,1971,January,45.7538,0.18
1116,197101,CA,california,RUBELLA,40,0.19,1971-01-02,1,1971,January,45.7538,0.18
1117,197101,CT,connecticut,HEPATITIS A,17,0.55,1971-01-02,1,1971,January,29.4656,0.35
1118,197101,CT,connecticut,MUMPS,25,0.81,1971-01-02,1,1971,January,29.4656,0.35
1119,197101,CT,connecticut,RUBELLA,5,0.16,1971-01-02,1,1971,January,29.4656,0.35
1120,197101,DE,delaware,HEPATITIS A,6,1.05,1971-01-02,1,1971,January,35.9546,0.303
1121,197101,DE,delaware,MEASLES,2,0.35,1971-01-02,1,1971,January,35.9546,0.303
1122,197101,DE,delaware,MUMPS,8,1.4,1971-01-02,1,1971,January,35.9546,0.303
1123,197101,FL,florida,HEPATITIS A,35,0.47,1971-01-02,1,1971,January,61.1312,0.231
1124,197101,FL,florida,MEASLES,1,0.01,1971-01-02,1,1971,January,61.1312,0.231
1125,197101,FL,florida,MUMPS,53,0.71,1971-01-02,1,1971,January,61.1312,0.231
1126,197101,FL,florida,RUBELLA,7,0.09,1971-01-02,1,1971,January,61.1312,0.231
1127,197101,GA,georgia,HEPATITIS A,12,0.25,1971-01-02,1,1971,January,48.479,0.175
1128,197101,HI,hawaii,HEPATITIS A,4,0.48,1971-01-02,1,1971,January,70.0916,0.186
1129,197101,HI,hawaii,MEASLES,6,0.72,1971-01-02,1,1971,January,70.0916,0.186
1130,197101,HI,hawaii,MUMPS,37,4.47,1971-01-02,1,1971,January,70.0916,0.186
1131,197101,HI,hawaii,RUBELLA,2,0.24,1971-01-02,1,1971,January,70.0916,0.186
1132,197101,IA,iowa,HEPATITIS A,4,0.14,1971-01-02,1,1971,January,21.6986,0.278
1133,197101,IA,iowa,MEASLES,3,0.1,1971-01-02,1,1971,January,21.6986,0.278
1134,197101,IA,iowa,MUMPS,60,2.1,1971-01-02,1,1971,January,21.6986,0.278
1135,197101,IA,iowa,RUBELLA,5,0.17,1971-01-02,1,1971,January,21.6986,0.278
1136,197101,ID,idaho,HEPATITIS A,4,0.52,1971-01-02,1,1971,January,26.4002,0.233
1137,197101,ID,idaho,MUMPS,1,0.13,1971-01-02,1,1971,January,26.4002,0.233
1138,197101,ID,idaho,RUBELLA,5,0.66,1971-01-02,1,1971,January,26.4002,0.233
1139,197101,IL,illinois,HEPATITIS A,15,0.13,1971-01-02,1,1971,January,29.5466,0.276
1140,197101,IL,illinois,MEASLES,2,0.02,1971-01-02,1,1971,January,29.5466,0.276
1141,197101,IL,illinois,MUMPS,9,0.08,1971-01-02,1,1971,January,29.5466,0.276
1142,197101,KY,kentucky,HEPATITIS A,43,1.29,1971-01-02,1,1971,January,35.3678,0.186
1143,197101,KY,kentucky,MEASLES,226,6.78,1971-01-02,1,1971,January,35.3678,0.186
1144,197101,KY,kentucky,MUMPS,127,3.81,1971-01-02,1,1971,January,35.3678,0.186
1145,197101,KY,kentucky,RUBELLA,20,0.6,1971-01-02,1,1971,January,35.3678,0.186
1146,197101,MA,massachusetts,HEPATITIS A,42,0.73,1971-01-02,1,1971,January,25.5164,0.314
1147,197101,MA,massachusetts,MEASLES,32,0.56,1971-01-02,1,1971,January,25.5164,0.314
1148,197101,MA,massachusetts,MUMPS,44,0.76,1971-01-02,1,1971,January,25.5164,0.314
1149,197101,MA,massachusetts,RUBELLA,4,0.07,1971-01-02,1,1971,January,25.5164,0.314
1150,197101,MD,maryland,HEPATITIS A,17,0.42,1971-01-02,1,1971,January,36.0788,0.144
1151,197101,MD,maryland,MEASLES,2,0.05,1971-01-02,1,1971,January,36.0788,0.144
1152,197101,MD,maryland,MUMPS,32,0.79,1971-01-02,1,1971,January,36.0788,0.144
1153,197101,MD,maryland,RUBELLA,2,0.05,1971-01-02,1,1971,January,36.0788,0.144
1154,197101,ME,maine,HEPATITIS A,17,1.64,1971-01-02,1,1971,January,16.9412,0.261
1155,197101,ME,maine,MEASLES,12,1.16,1971-01-02,1,1971,January,16.9412,0.261
1156,197101,ME,maine,MUMPS,47,4.54,1971-01-02,1,1971,January,16.9412,0.261
1157,197101,ME,maine,RUBELLA,1,0.1,1971-01-02,1,1971,January,16.9412,0.261
1158,197101,MI,michigan,HEPATITIS A,91,1.01,1971-01-02,1,1971,January,21.0488,0.272
1159,197101,MI,michigan,MEASLES,5,0.06,1971-01-02,1,1971,January,21.0488,0.272
1160,197101,MI,michigan,MUMPS,110,1.22,1971-01-02,1,1971,January,21.0488,0.272
1161,197101,MI,michigan,RUBELLA,26,0.29,1971-01-02,1,1971,January,21.0488,0.272
1162,197101,MN,minnesota,HEPATITIS A,7,0.18,1971-01-02,1,1971,January,13.6076,0.226
1163,197101,MN,minnesota,MUMPS,25,0.65,1971-01-02,1,1971,January,13.6076,0.226
1164,197101,MO,missouri,HEPATITIS A,9,0.19,1971-01-02,1,1971,January,32.1602,0.254
1165,197101,MO,missouri,MUMPS,9,0.19,1971-01-02,1,1971,January,32.1602,0.254
1166,197101,MO,missouri,RUBELLA,1,0.02,1971-01-02,1,1971,January,32.1602,0.254
1167,197101,MS,mississippi,HEPATITIS A,4,0.17,1971-01-02,1,1971,January,47.741,0.244
1168,197101,MS,mississippi,MEASLES,4,0.17,1971-01-02,1,1971,January,47.741,0.244
1169,197101,MS,mississippi,MUMPS,12,0.52,1971-01-02,1,1971,January,47.741,0.244
1170,197101,MS,mississippi,RUBELLA,1,0.04,1971-01-02,1,1971,January,47.741,0.244
1171,197101,MT,montana,HEPATITIS A,3,0.42,1971-01-02,1,1971,January,22.8416,0.183
1172,197101,MT,montana,MEASLES,7,0.97,1971-01-02,1,1971,January,22.8416,0.183
1173,197101,MT,montana,MUMPS,12,1.67,1971-01-02,1,1971,January,22.8416,0.183
1174,197101,NC,north carolina,HEPATITIS A,6,0.11,1971-01-02,1,1971,January,42.1322,0.234
1175,197101,NC,north carolina,MEASLES,27,0.51,1971-01-02,1,1971,January,42.1322,0.234
1176,197101,ND,north dakota,HEPATITIS A,13,2.06,1971-01-02,1,1971,January,12.9848,0.244
1177,197101,ND,north dakota,MUMPS,5,0.79,1971-01-02,1,1971,January,12.9848,0.244
1178,197101,NE,nebraska,HEPATITIS A,2,0.13,1971-01-02,1,1971,January,24.8396,0.16
1179,197101,NE,nebraska,MEASLES,2,0.13,1971-01-02,1,1971,January,24.8396,0.16
1180,197101,NE,nebraska,MUMPS,1,0.07,1971-01-02,1,1971,January,24.8396,0.16
1181,197101,NE,nebraska,RUBELLA,1,0.07,1971-01-02,1,1971,January,24.8396,0.16
1182,197101,NH,new hampshire,HEPATITIS A,6,0.77,1971-01-02,1,1971,January,20.4674,0.188
1183,197101,NJ,new jersey,HEPATITIS A,162,2.21,1971-01-02,1,1971,January,32.2646,0.302
1184,197101,NJ,new jersey,MEASLES,7,0.1,1971-01-02,1,1971,January,32.2646,0.302
1185,197101,NJ,new jersey,MUMPS,95,1.3,1971-01-02,1,1971,January,32.2646,0.302
1186,197101,NJ,new jersey,RUBELLA,4,0.05,1971-01-02,1,1971,January,32.2646,0.302
1187,197101,NM,new mexico,HEPATITIS A,3,0.28,1971-01-02,1,1971,January,37.4018,0.252
1188,197101,NM,new mexico,MEASLES,10,0.93,1971-01-02,1,1971,January,37.4018,0.252
1189,197101,NM,new mexico,MUMPS,7,0.65,1971-01-02,1,1971,January,37.4018,0.252
1190,197101,NM,new mexico,RUBELLA,8,0.74,1971-01-02,1,1971,January,37.4018,0.252
1191,197101,NV,nevada,HEPATITIS A,5,0.91,1971-01-02,1,1971,January,35.3282,0.27
